Branch,Talker,Event,Content,Key
0,,,괜히 오싹한 느낌이 들어서 걸음을 상당히 재촉했다.,
0,,PlaySE,Walk,
0,,ChangeBGM,Home,
0,,ChangeBackground,HoshikoRoom,
0,,,크게 돌아 왔지만 아직 해가 지진 않았다.,
0,,,아직 시간도 널널하니 게임이라도 좀 할가,
0,,,호시코는 가방을 책상 옆에 내려두고 노트북을 켰다.,
0,,,인터넷 검색도 하고 게임도 하며 시간을 보내던 때였다.,
0,,PlaySE,Ring,
0,,,핸드폰에서 알림음이 들렸다.,
0,,,호시코는 핸드폰을 들어 전화를 건 사람의 이름을 보았다.#이름을 본 순간 표정은 굳고 말았다.,
0,,StopBGM,,
0,호시코,,전화 받았어,
0,,,받고 싶은 마음은 없었지만 거절 할 이유도 방법도 크게 떠오르지 않았다.,
0,아버지,,뭐하고있니?,
0,호시코,,방금 집 들어와서 쉬고있어,
0,,,그래서 물어보는 것 말고는 대답하지 않는 방법을 쓰기로 했다.,
0,,,호시코가 짧게 대답하자 핸드폰 너머로 이런 저런 말들이 넘어왔다.,
0,아버지,,그럼 내년에 잠깐 들릴게,
0,호시코,,그러던가,
0,,PlaySE,Hit,
0,,,호시코는 전화가 끊기자 마자 핸드폰을 책상 위로 가볍게 던졌다.,
0,,,그래 생활비라도 잘 챙겨주는게 어디야,
0,,,호시코는 떠오르는 생각을 무시하며 다시 노트북에 집중했다.,
0,Black,FadeOut,1,
0,,ChangeBackground,HoshikoRoom,
0,,ChangeBGM,AsaNoKomorebi,
0,,SetTimer,0.5,
0,,FadeIn,1,
0,,StartBGM,,
0,,,호시코는 침대에서 일어났다.,
0,,,이리저리 뒤척이다 시계를 올려다 보니 시간은 10시쯤이였다.,
0,,,일어나자 마자 생각나는건 텅텅 빈 냉장고의 모습#오늘은 장을 보러 가는 날이기도 했다.,
0,,,차라리 미리 갔다 오는게 훨신 나을 수도 있겠다.,
0,,,생각이 들자 호시코는 곧장 화장실로 향했다.,
0,,,그 안에서 세수를 한 뒤 옷도 전부 챙겨 입었다.,
0,,,장 바구니도 하나 챙기고 집 밖으로 나섰다.,
0,,ChangeBGM,Park,
0,,ChangeBackground,Riverside,
0,,,마트에 가기위해서는 꽤 부지런히 가야했다.,
0,,,집 주변에는 작은 편의점 말고는 별 게 없었으니까#제대로 장을 보기 위해서는 학교 근처까지 가야했다.,
0,,,그 덕에 갈때마다 불안해 지는건 어쩔 수 없었다.,
0,,,공원을 걷던 도중 먼 벤치에 한 사람이 앉아 있는 것이 보였다.,
0,,,이 시간에 이 공원에 앉아있는 사람이 얼마나 있던가?#익숙하지 않은 느낌에 그쪽을 향해 걸어갔다.,
0,,ChangeBGM,Nia,
0,Nia,AddTalker,1,
0,,,왜 공원에 있지?,
0,,,호시코는 방향을 그 벤치쪽으로 향했다.,
0,,,멍하니 강가를 바라보던 니아는 호시코를 보고 고개를 돌렸다.,
0,호시코,,여기서 뭐해?,
0,,SelectTalker,1,
0,1,,어?,
0,,,어떤 생각을 하는지는 대충 알 수 있었다.#이 시간에 내가 왜 여기에 있냐 그런거지?,
0,,,호시코는 니아의 옆으로 다가갔다.,
0,,,그리고 손가락으로 다리 건너를 가리키며 말했다.,
0,호시코,,나 저쪽에서 살아,
0,,,니아는 대답 없이 손가락의 방향을 보고 있었다.#이런건 아무래도 상관 없는 이야기였다.,
0,호시코,,그래서? 공원에서 뭐 하고 있었어?,
0,1,,풍경을 보고 있었어요,
0,,,여기 풍경이 보기 좋은편이던가?,
0,,,관리를 포기한건지 공원의 모습은 예전과 많이 변했다.#지금와서는 음습한 곳이란 느낌이 강해지기까지 했다.,
0,,,그래도 니아의 말에 반박하진 않았다.,
0,1,,아쉬운게 하나 있어요.,
0,호시코,,뭔데?,
0,,,호시코는 니아의 옆 벤치에 앉았다.#니아도 조금 옆으로 비켜주며 말하고 있었다.,
0,1,,예전 모습이 이젠 기억도 잘 안나는거?,
0,,,그 말은 호시코에게도 공감이 가는 말이였다.,
0,,,이사온 직후엔 이런 분위기의 공원은 아니였다.,
0,,,사람도 꽤 많은데다가 깔끔하게 다듬어진 공원이란 느낌이 컸으니까,
0,1,,혼자서 이것 저것 시도해봐도 변하는게 없더라구요,
0,,,다시 전처럼 활기가 넘치는 공원으로 만들고 싶은걸까#감상에 젖은것인지 니아는 이런 저런 말을 얹었다.,
0,,,호시코는 조용히 그 말들을 들어주며 연신 고개를 끄덕여 주었다.,
0,호시코,,어릴때 공원에 자주 온거야?,
0,1,,네 부모님들하고 자주 왔어요.,
0,,,니아는 공원을 전처럼 바꾸고 싶어 하는 듯 보였다.#하지만 그게 말처럼 쉬운 건 아니였다.,
0,,,그렇다고 아무 일도 안하기에는 괜히 찝찝한 기분이 들 것 같았다.,
0,호시코,,그럼 나도 같이 도울게,
0,1,,네?,
0,,,이곳은 충분히 위험한 장소였다.#이곳 저곳에 도움을 요청한다면 도움을 줄 지도 모른다.,
0,,,크게 신용은 가지 않지만 뭐든 해보는게 좋다고 생각한다.,
0,1,,무리는 하지 않으셔도 되는데…,
0,호시코,,말은 이렇게 해도 잘 될지는 나도 몰라,
0,,,호시코는 그런 말을 하며 시계를 들여다 보았다.#생각보단 많은 시간이 지나 있었다.,
0,호시코,,난 그럼 가볼게,
0,1,,네 조심히가세요.,
0,,,니아는 돌아갈 생각은 없는 듯 보였다.#조용히 그 자리를 지키며 흐르는 물만 바라보고 있었다.,
0,,,그럴 수 있다는 생각을 하며 호시코는 가게를 향해 이동했다.,
0,,RemoveTalker,1,
0,,ChangeBGM,StairwayOfHope,
0,,ChangeBackground,Town,
0,,,방금까지 나눈 이야기는 머리속에 남아 있었다.,
0,,,어디에 연락을 해야 가능성이 있을까?,
0,,,경찰쪽에 연락을 해봐야하나?#공원을 바꾸려 하는 단체가 있는지 봐야하는건가,
0,,,안타깝게도 호시코도 그런 지식은 별로 없었다.,
0,,,집에 돌아간다면 저 두가지를 중점적으로 찾아보면 되겠지,
0,,,대략적인 계힉은 잡아 놨으니 자세한건 알아 봐야 했다.,
0,,,이런 저런 생각을 정리하며 필요한 것들을 사기 시작했다.#가벼운 통조림부터 반찬가게에서 파는 것들까지,
0,,,요리를 잘하지 못할 뿐더러#잘한다 치더라도 아침마다 만들어 가는건 한계가 있었다.,
0,,,필요한 것들을 잔뜩 챙기고 호시코는 집으로 향했다.,
0,,PlaySE,Walk,
0,,ChangeBGM,Park,
0,,ChangeBackground,Riverside,
0,,,다리를 지나는 길엔 니아가 보이지 않았다.,
0,,,집에는 무사히 돌아간걸가?#별 다른 일이 없었으면 좋겠네,
0,,,혼자 그런 생각을 한 후 호시코도 집으로 돌아왔다.,
0,,PlaySE,Walk,
0,,ChangeBGM,Home,
0,,ChangeBackground,HoshikoRoom,
0,,,집에 돌아온 후 장 봐온 것들을 냉장고에 넣었다.,
0,,,어떻게 보면 당연한 일들이 새삼스래 좋은 것 처럼 보였다.,
0,,,타케시랑 마주치지 않은게 가장 좋은 일이 아닐까 생각됐다.,
0,,,게다가 특별한 만남도 있었고 말야,
0,,,호시코는 니아의 모습을 떠올렸다.#원래 어떤 느낌의 사람인지 알게 된 느낌이 들었다.,
0,,,말 수가 적을 뿐 생각이 되게 많은 애 같았다.,
0,호시코,,친구…,
0,,,친구라 할 수 있는걸까#이런 생각이 문득 떠올랐다.,
0,,,벌써 주변 애들하고 멀어진지 1년이 넘게 지났다,
0,,,가끔 한마디씩 건내주는 애도 있지만 보통은 그렇지 않다.,
0,,,니아도 친구라 말 할 사이가 된걸까,
0,,,좀처럼 갈피가 잡히지 않았다.#애매한 관계가 아닐가 생각이 들 정도였다.,
0,호시코,,됐어 나중에 생각하자,
0,,,정리할 것 도 전부 정리 했으니 다음 해야할 것이 있었다.,
0,,,호시코는 노트북을 키고 이곳 저곳을 찾아 다니기 시작했다.,
0,,,공원의 모습을 바꾸는 방법을 찾기 위해서,
0,,StopBGM,,
0,Black,FadeOut,1,
0,,ChangeBackground,Classroom,
0,,ChangeBGM,Momiji,
0,,SetTimer,0.5,
0,,FadeIn,1,
0,,StartBGM,,
0,,,지루한 수업이 이어지는 있었다.,
0,,,학생들은 대부분 엎드려 자거나 딴 짓을 하고 있었지만#선생님은 크게 개의치 않고 수업을 하고 있었다.,
0,,,호시코는 선생님의 대부분의 말들을 받아 적으며 중요하다는 부분은 따로 표시해 두었다.,
0,역사 선생님,,오늘은 여기서 마칠테니 잘 복습해 오렴,
0,,,그 소리와 함께 수업이 끝나는 종소리가 울렸다.#애들도 종 소리에 하나 둘 잠에서 일어났다.,
0,,,호시코는 정리해둔 노트나 책을 가방에 넣어두곤 도시락을 꺼냈다.,
0,,,그것을 들고 반을 빠져 나오려 했다.,
0,,ChangeBGM,Takeshi,
0,Takeshi,AddTalker,1,
0,1,,어딜 그렇게 급하게 가?,
0,,,호시코의 앞에는 타케시가 서있었다.,
0,,,이번엔 또 무슨짓을 하려고 저러는거지?,
0,,,그런 생각으로 타케시를 노려보고 있었다.,
0,1,,한대 치겠어?,
0,호시코,,비켜주지 그래,
0,,,타케시는 가볍게 혀를 차더니 길을 비켜주었다.#이번에는 무슨 꿍꿍이 인가 싶었지만 알 턱이 없었다.,
0,,PlaySE,Hit,
0,,,타케시를 지나쳐 가려 한 그때 뭔가에 의해 발이 걸린 느낌이 들었다.,
0,,,호시코는 침착하게 다시 균형을 잡으며 가까스로 넘어지지 않았다.,
0,1,,괜찮냐?,
0,호시코,,응,
0,,,예상대로라면 예상대로였다.,
0,,,호시코는 별 대꾸도 하지 않고 뒷문으로 나갔다.,
0,,RemoveTalker,1,
0,,ChangeBGM,Momiji,
0,,PlaySE,Walk,
0,,ChangeBackground,SchoolHallway,
0,,,기분이 나빠지긴 했지만 별 다른 일이 생기진 않았다.,
0,,,이정도면 오히려 좋은 상황인거지,
0,,,그렇게 스스로를 다독이며 옥상으로 향했다.,
0,,PlaySE,Walk,
0,,ChangeBackground,SchoolRooftop,
0,,,별 다른 소리가 들리진 않지만 약속이라도 한 듯 옆면을 향해 갔다.,
0,,ChangeBGM,Nia,
0,Nia,AddTalker,1,
0,,,그곳엔 니아가 핸드폰을 만지고 있었다.#이미 밥은 다 먹은건가?,
0,호시코,,뭐야 밥은 다 먹은거야?,
0,1,,으음…,
0,,,그렇다고 고개를 끄덕이긴 했지만 뭔가 걸리는 느낌이 들었다.,
0,,,도시락 통이 없는 거라던가#시간적으로 밥을 다 먹었다 하기엔 어려워 보였다.,
0,1,,사실 늦잠을 자서 못 챙겨 왔어요.,
0,,,딱히 거짓말을 할 필요는 없었는데 말야,
0,,,그래도 혼자서 밥을 먹는 것도 조금 눈치 보이긴 했다.,
0,,Choice,도시락을 건내준다.,Give
0,,Choice,혼자 먹는다.,Eat
0,,Choice,같이 먹지 않는다.,with
0,,ChoiceEnd,,
Give,,,집에 돌아가서 먹어도 되니까,
Give,,,그런 생각으로 호시코는 도시락 통을 건냈다.,
Give,호시코,,먹을래?,
Give,1,,아 네 감사합니다.,
Give,,,니아는 도시락을 조심스래 받았다.,
Give,,,괜히 건내준걸까 생각이 들긴했지만 아무렴 상관이 없었다.,
Give,,,안 챙겨왔다는데 옆에서 먹고 있으면 부담스럽긴 하겠지,
Give,호시코,,맛은 장담못해,
Give,,,되는데로 반찬가게에서 사온 것 들이 들어있을 뿐인 도시락이였다.,
Give,,,호시코는 니아가 밥을 먹는걸 멍하니 보고 있었다.,
Give,,,그래도 잘 먹네#멍하니 그런 생각을 하고 있었다.,
Give,1,,괜찮으신가요?,
Give,호시코,,어?,
Give,1,,배 안고파요?,
Give,,,별로 배가 고프진 않았다.,
Give,,,오히려 기분 나쁜 걸 보고 입맛이 사라졌다 라는거에 가깝지 않을까,
Give,,,대놓고 이야기하기엔 밥맛이 떨어질 수 도 있으니 대충 지어내자,
Give,호시코,,중간에 빵을 하나 먹어서 그리 배고프진 않아,
Give,1,,그런가요,
Give,,,뭔가 석연치 않아 한다는 것 정도야 알 수 있었다.,
Give,,,그렇다고 사실대로 말할 생각은 전혀 없었다.,
Give,,,별 다른 말이 오가지 않고 시간은 조용히 흘러가고 있었다.,
Eat,,,그래도 배가 고픈건 어쩔 수 없었다.,
Eat,,,다음번부턴 혹시 모르니 조금 더 챙겨오기로 하는거면 되겠지,
Eat,호시코,,옆에서 먹어도 괜찮을까?,
Eat,1,,아 네 괜찮아요,
Eat,,,괜히 눈치 보이는 상황이긴 하지만 어쩔 수 없는거다,
Eat,,,안챙겨왔다고 하니까… 이걸 줄 수도 없고,
Eat,,,호시코는 천천히 밥을 먹기 시작했다.,
Eat,,,니아는 그 모습을 보더니 다시 핸드폰을 꺼내 그쪽을 보고 있었다.,
Eat,호시코,,그런데 나 궁금한게 있어,
Eat,1,,뭔가요?,
Eat,,,호시코는 도시락을 닫으며 말했다.#니아도 핸드폰을 집어넣고 호시코를 바라보았다.,
Eat,,Bookmark,니아 호감도 소량 하락 구간,
Eat,NiaRelationship,IncreaseVarByName,-1,
with,,,이런 자리에서 혼자 먹는건 좀 아니지,
with,,,호시코는 도시락을 조심히 땅에 내려놨다.#니아는 그 모습에 도시락 통을 빤히 보고있었다.,
with,호시코,,혹시 배고프면 먹을래?,
with,1,,아뇨 괜찮아요. 안드시나 해서요,
with,,,저녁 대용으로 먹지 뭐,
with,,,어차피 지금 안먹는다 해서 상하거나 그러진 않는다.#혼자 먹는 것도 이상하니 그러는게 낫겠지.,
with,호시코,,뭐 밥먹는건 부가적인거니까,
with,1,,네?,
with,,,호시코가 작게 중얼거린 후 구름이 움직이는걸 멍하니 보고 있었다.,
with,,,니아도 그 모습에 하늘 위를 올려다 보았다.,
with,1,,뭐 보고 있는거에요?,
with,호시코,,이렇게 시간이 남을땐 마음 편히 하늘을 올려다 보곤 했거든,
with,,,큰 의미가 있는건 아니다.#평점심을 가지기 위해 종종 했던 행동일 뿐이니까,
with,,,그래도 방금 전 일을 조금 정도는 떨쳐 낼 수 있을 것만 같았다.,
with,,Bookmark,니아 호감도 소량 상승 구간,
with,NiaRelationship,IncreaseVarByName,1,
0,,ResetKey,,
0,호시코,,혹시 존댓말을 쓰는 이유를 알 수 있을까?,
0,,,부담스럽다면 그럴 수 있다고 생각은 하고 있었다.#친한지도 잘 모르겠는 느낌이니까,
0,,,그래도 나이도 같고 같은 학원에 다니는데 왤까,
0,,,대부분은 편하게 말하지 않나? 그런 생각이 크게 들었다.,
0,1,,좀 많이 어색해서 그래 ,
0,,,확실히 느낌은 알 거 같았다.,
0,,,지금 말하는 것도 엄청 버벅이는 느낌이 드니까,
0,호시코,,싫은게 아니라면 계속 써보는건 어때?,
0,1,,음… 알겠어 그렇게 해볼게,
0,,,같은 나이에 존댓말 쓰고 말 짧게 하는건 좋진 않아보였다.,
0,,,거리를 두려는 걸로 보일 수도 있으니까,
0,호시코,,확실히 어색하긴 하네,
0,,,편하게 이야기 하는거라 하지만 오히려 불편해 보일 정도였다.#평소에도 존댓말로만 말을 하고 다니는 걸까?,
0,,,처음 만나고 통성명 하기 전 까진 그럴 수 있다 생각은 하지만 계속 쓰는건 좀 아니라 생각이 들었다.,
0,,,니아는 별 다른 말을 하진 못하고 있었다.,
0,1,,그럼 오늘은 먼저 내려갈게,
0,호시코,,응?,
0,,,평소보다 조금 빠른 시간 아닌가?,
0,,,호시코가 니아를 쳐다 보자 니아는 말을 이었다.,
0,1,,다음 시간이 체육시간이야,
0,호시코,,아 그래 얼른 가봐,
0,,,그럼 지금까지는 체육 시간이여도 시간을 꽉 채워서 내려갔던건가?,
0,,,옷 갈아 입을 시간이 모자랐을텐데,
0,,,니아는 호시코에게 손을 흔들곤 먼저 내려갔다.,
0,,RemoveTalker,1,
0,,ChangeBGM,Momiji,
0,,,이제와서 밥을 먹는것도 시간이 안될테고,
0,,,나도 오늘은 내려가야겠다.,
0,,,호시코도 자리에서 일어나 옥상 문을 열고 내려갔다.,
0,,PlaySE,Walk,
0,,ChangeBackground,SchoolHallway,
0,,,계단을 한칸 한칸 걸어 내려갔다.,
0,,,어제 알아본 거에 대해 말해주기도 했어야 했는데#가장 중요한걸 까먹어버렷네,
0,,,어차피 반도 알고 하니까 찾아가볼까?,
0,,,집에 가는길도 같고 혼자 돌아가는 것도 똑같을테니까,
0,,,호시코는 계단을 전부 내려온 후 복도를 걸었다.,
0,,,게다가 명확히 참가한다는 의사를 표해야 하기도 하니까,
0,,,의견을 물어 보는 것도 필요했다.,
0,,PlaySE,Walk,
0,,ChangeBackground,Classroom,
0,,,호시코는 자기 자리로 향했다.,
0,,,도시락 통을 가방에 넣어두곤 다음 시간표를 확인했다.,
0,,,호시코가 돌아온건 아무도 관심을 주지 않았다.#다들 각자의 일상을 보내고 있었다.,
0,호시코,,국어시간이구나,
0,,,제출물이 있다는건 기억하고 있었다.#그게 온전히 가방안에 있을런지는 잘 모르겠지만…,
0,,,호시코는 가방안을 살펴보았다.,
0,,,예상대로 종이 한장 보이지 않았다.,
0,,,그치 이번에도 가져간건가,
0,,,그래도 크게 상관은 없었다.#국어 책 안에 종이를 한장 더 챙겨놨으니까,
0,,,매번 두개씩 만들어 낸다는 기분이 들지만 점수가 날아가는 것 보다는 나았다.,
0,,,호시코는 국어 교과서 안에 넣어둔 종이를 확인했다.#이쪽까지 확인하지는 않는다는 걸 잘 알고 있었다.,
0,,,예상대로 종이는 잘 끼워져 있었다.,
0,,,그 종이를 다시 교과서 안에 끼워두곤 핸드폰을 꺼냈다.,
0,,,참가 지원서…,
0,,,같이 한다고 하겠지?#공원을 돌려놓고 싶다고 했으니까,
0,,,솔직히 이런걸 한다고 바뀔런지는 모르겠지만 안하는것 보단 낫겠지,
0,,,호시코는 다시 핸드폰을 집어 넣고 배울 곳을 미리 읽어보기 시작했다.,
0,,StopBGM,,
0,Black,FadeOut,1,
0,,ChangeBackground,Classroom,
0,,SetTimer,0.5,
0,,FadeIn,1,
0,,StartBGM,,
0,,,수업은 전부 끝났다.,
0,,,호시코는 타케시가 애들과 함께 나가는걸 보고 나서야 자리에서 일어났다.,
0,,,아직까지 반에 남아있을까?#나처럼 수업이 끝나자마자 나가는 타입은 아닌 듯 했으니까,
0,,PlaySE,Walk,
0,,ChangeBackground,SchoolHallway,
0,,,계단을 올라 2-5반에 도착했다.,
0,,,반 안에는 니아 혼자서 반을 정리하고 있었다.,
0,,,호시코는 그 모습을 확인하곤 말 없이 밖에서 기다리고 있었다.,
0,,ChangeBGM,Nia,
0,Nia,AddTalker,1,
0,,,시간이 지나자 니아가 반 문을 잠그며 나왔다.,
0,호시코,,기다리고 있었어,
0,1,,안녕 호시코,
0,,,처음 본 순간에는 당황하는 듯 보였으나#주변을 둘러본 후엔 어색하게 인사했다.,
0,,,주변을 확인하는 이유가 뭘까?,
0,,,자신과 비슷한 이유가 아닐까 그런 생각이 들었다.,
0,1,,그래도 반에 오는건 피해줄 수 있을까?,
0,호시코,,왜?,
0,,,호시코의 말에 니아는 작게 대답했다.,
0,1,,안좋은 소문이 퍼질거야,
0,,,소문?,
0,,,니아의 상황을 보면 대략적인 추측은 할 수 있었다.,
0,,,아무래도 나랑은 다른 심한 괴롭힘을 당하고 있는게 아닐까,
0,,,어찌됐던 지금의 나랑은 큰 상관이 없는 이야기였다.,
0,호시코,,괜찮아 나도 비슷하게 괴롭힘 당하고 있으니까,
0,1,,어 음 알겠어,
0,,,어차피 주변에 애들 하나 오지 못한다.#이런 상황에서 나쁜 소문 몇 개 생겨난다고 차이가 생기긴 할까?,
0,,,그런 생각이 가장 먼저 들었다.,
0,1,,나는 출석부랑 열쇠좀 갔다 놓고올게,
0,호시코,,그럼 정문에서 만나,
0,,,니아는 그 말을 한 후에 먼저 자리를 떠났다.,
0,,RemoveTalker,1,
0,,ChangeBGM,Momiji,
0,,,그럼 나도 출발해야겠지,
0,,,호시코는 부지런히 걸었다.,
0,,PlaySE,Walk,
0,,ChangeBackground,SchoolGate,
0,Nia,AddTalker,1,
0,,ChangeBGM,Nia,
0,,,정문 앞에서 조금 기다리자 니아가 천천히 걸어왔다.,
0,1,,많이 기다리진 않았지?,
0,호시코,,응? 얼마 안됐어,
0,,,호시코는 핸드폰을 집어 넣으며 몸을 돌렸다.,
0,호시코,,가면서 이야기 하자,
0,1,,어... 그래 가자,
0,,ChangeBackground,Town,
0,,,호시코는 니아의 걸음에 맞춰 천천히 걷고 있었다.,
0,,,어디서 부터 이야기를 해야할까?#어떻게 하면 받아들이기 쉬울까,
0,,,그런 고민을 하던 도중 니아가 먼저 말을 꺼냈다.,
0,1,,뭔가 고민이라도 있어?,
0,호시코,,아 너한테 물어봐야 하는게 있어,
0,1,,나한테?,
0,,,호시코는 휴대폰을 꺼내 지원서를 보여 주었다.,
0,,,햇빛이 강해 잘 보이진 않았지만 손으로 그늘을 만들자 조금 정도는 보였다.,
0,,,그 내용을 천천히 읽어 본 니아는 되물었다.,
0,1,,이게 뭐야?,
0,호시코,,저번 주말에 공원에 대해서 이야기 했었잖아,
0,1,,응,
0,,,어떻게 하면 간략하게 이야기 할 수 있을까,
0,,,잠시 생각을 정리한 호시코가 말을 이었다.,
0,호시코,,생활안전과라는 곳이 있더라고#거기에 전화를 해서 공원에 대해 말했거든,
0,1,,생활안전과?,
0,,,물론 호시코도 그런게 있는지는 처음 알았다.,
0,,,경찰서에 민원을 넣기 위해 찾아보던 도중 알게 된 곳이니까,
0,호시코,,응 거기에 상황을 말하니까 다른 곳을 소개 시켜줬어.,
0,1,,그리고 그게 이 지원서?,
0,,,사람이 적어서 시행하지 못하고 있을 뿐이라는 말도 들었다.,
0,,,적어도 두 사람이 늘어난다면 의미가 더 생기지 않을까?,
0,,,그런 생각으로 지원서 양식을 받아놓긴 했었다.,
0,,,하지만 이걸로 충분한가는 아직 잘 믿음이 가지 않았다.,
0,1,,그럼 이걸 신청하면 자주 자주 공원에 가야 할 수도 있겠네,
0,호시코,,응. 힘들면 나 혼자 신청하고,
0,,,니아는 잠시 멈춰서서 고민하고 있는 듯 보였다.,
0,,,아무래도 같이 하는건 힘든걸까,
0,1,,나도 가능하면 신청은 할게.,
0,호시코,,무리하진 마,
0,,,니아는 고개를 끄덕이곤 다시 걸어나가기 시작했다.,
0,,PlaySE,Walk,
0,,ChangeBackground,NiaHomeOutfront,
0,,,확실히 학원과는 멀지 않구나,
0,,,이정도면 학원과 가깝겠거니 생각은 하고 있었다만…,
0,,,생각보다 많이 가깝다는 느낌이였다.,
0,,,30분 가량 차이나는 거리라니…,
0,,,골목길로 가는게 아닌 이상 시간이 너무 늦는건 어쩔 수 없는걸까,
0,1,,그럼 그 파일은…,
0,호시코,,아 여기 이거써,
0,,,호시코는 USB 하나를 꺼냈다.,
0,,,그걸 니아에게 건내 준 후 이야기했다.,
0,호시코,,거기 안에 주소도 있을거거든?#할거라 하면 다 쓰고 제출하면 돼,
0,1,,응 그럴게,
0,,,니아는 집 앞에서 USB를 응시하고 있었다.,
0,,,노트북이나 컴퓨터가 없진 않겠지?#그래도 컴퓨터도 있는데,
0,,,그런 생각을 하던 중 니아는 먼저 인사했다.,
0,1,,조심히 들어가,
0,호시코,,응 나중에 봐,
0,,RemoveTalker,1,
0,,ChangeBGM,StairwayOfHope,
0,,,니아가 들어가는걸 보고 나서야 호시코도 걸음을 돌렸다.,
0,,PlaySE,Walk,
0,,ChangeBackgroundByMove,Riverside,
0,,SetTimer,0.5,
0,,PlaySE,Walk,
0,,ChangeBackgroundByMove,HoshikoRoom,
0,,ChangeBGM,Home,
0,,,호시코는 집에 돌아온 후 짐을 모두 꺼냈다.,
0,,,정리보다 이걸 써서 내는게 더 중요하지 않을까,
0,,,그런 생각으로 지원서를 들여다 보고 있었다.,
0,,,그 때 핸드폰에 벨소리가 들렸다.,
0,,,호시코는 전화를 건사람을 본 후 핸드폰을 다시 내려놨다.,
0,,,그래 나머지부터 정리하자,
0,,,호시코는 꺼내놓은 짐을 하나하나 옮겼다.,
0,,StopBGM,,
0,Black,FadeOut,1,
0,,ChangeBackground,Town,
0,0,ChangeVarByRand,1,3
0,Var,If,0,
0,==,,2,CC
0,,IfEnd,,FD
CC,,ChangeBGM,CottonCandy,
FD,,ChangeBGM,Field1,
0,,ResetKey,,
0,,SetTimer,0.5,
0,,FadeIn,1,
0,,StartBGM,,
0,,,호시코는 열심히 걸어 가고있었다.,
0,,,해가 가장 높은 곳에서 환한 빛을 내고 있었다.,
0,,,마치 약속 시간에 늦은 것을 다시끔 깨우치게 하는 듯 느껴질 정도였다.,
0,,,점심을 같이 먹자는 이야기를 들었을땐 깜짝 놀라긴 했다.,
0,,,자기 생각도 잘 말안하고 먼저 같이 하자는 이야기도 잘 안하던 앤데…,
0,,,지금까지 드러낼 일이 없었을 뿐인거구나 그런 생각도 들었다.,
0,,,그래도 이대로 간다면 아슬아슬 도착할 시간이 될 듯 했다.,
0,Takeshi,AddTalker,1,
0,,ChangeBGM,Takeshi,
0,1,,음? 심심했는데 마침 잘 됐네,
0,,,그때 들리는 목소리는 귀를 의심하기엔 충분했다.,
0,,,하필 이럴때?,
0,,,호시코는 걸음을 멈추고 몸을 돌렸다.,
0,,,그곳엔 타케시 혼자서 호시코를 보고있었다.,
0,,,사실 달려서 도망친다 하면 벗어날 정도의 거리기도 했다.,
0,,,하지만…,
0,1,,따라와,
0,호시코,,싫다고 하면?,
0,1,,알잖아 친구를 다치게 할거야?,
0,,,어차피 어울리기만 해도 괴롭힐거면서,
0,,,따지고 싶다는 생각은 굴뚝같지만 말을 하진 않기로 했다.,
0,,,나 혼자 괴롭힘을 당하는 걸로 합의 아닌 합의를 봤으니까,
0,,,아무래도 따라 가야하는건 어쩔 수 없나…,
0,,,한숨이 나오는 상황이지만 어찌 할 방법도 없었다.,
0,,,핸드폰을 만지는 것도 이미 어렵게 되어버렸으니…,
0,,,니아에게는 미안하지만 나중에 설명해야지,
0,,,호시코는 타케시를 따라 걸었다.,
0,,PlaySE,Walk,
0,,ChangeBackground,Alley,
0,,,그래 지금 가까운 곳은 여기겠지,
0,,,이 예상이 맞은걸 기뻐해야하나 슬퍼해야하나,
0,,,다시 생각해도 어이가 없어 헛웃음이 나올 것만 같았다.,
0,1,,뭘 그렇게 쳐다봐?,
0,,,호시코는 타케시를 노려보고 있었다.,
0,,,바뀌는 것도 없고 반발할 수 있는 것도 아니지만 그가 할 수 있는 소소한 저항이였다.,
0,,ChangeBGM,QuietRaid,
0,Takeshi,,그래서 뭘 할 수 있는데?,
0,,PlaySE,Hit,
0,Red,Flash,0.75,
0,,,타케시는 호시코를 구타했다.,
0,Takeshi,,아주 신나지?,
0,,PlaySE,Hit,
0,Red,Flash,0.75,
0,,FadeOut,1,
0,,,둔탁한 소리가 골목길을 가득 메운다.#소리가 세어나오는걸 틀어 막듯 호시코는 손으로 입을 가렸다.,
0,,,몇 차례나 계속 되는 상황 속에서 타케시는 즐겁다는 듯 웃고 있었다.,
0,,FadeIn,1,
0,,ChangeBGM,Takeshi,
0,Takeshi,,그래 그 눈이 참 재밌단 말야,
0,,,노려 보면서도 그 어떠한 행동도 하지 않는다.,
0,,,호시코는 이를 악물고 버티고 있었다.,
0,Takeshi,,무섭다고 말도 안 거는 애들 도와주겠다 설치기는,
0,,FadeOut,0.5,
0,호시코,,크흡!,
0,,,아무 느낌도 나지 않자 그제서야 호시코는 고개를 들어 둘러보았다.,
0,,RemoveTalker,1,
0,,FadeIn,0.5,
0,,,타케시는 몸을 돌려 골목길 밖으로 걸어 나가고 있었다.,
0,,ChangeBGM,NakusitaMirai,
0,호시코,,하 어이가 없네,
0,,,자기가 그래놓고는 말하는 상태하고는,
0,,,그런 생각을 하며 호시코는 핸드폰을 꺼냈다.,
0,,,30분?정도 늦은건가,
0,,,니아에게서 연락이 남겨져 있지는 않았다.,
